TEST CASE ID	INPUT DATUM(Code)	INPUT PROJECTION	OUTPUT DATUM(Code)	OUTPUT PROJECTION	INPUT ZONE	OUTPUT ZONE	INPUT_COORDS			OUTPUT_COORDS			CALCULATED_OUTPUT_COORDS				INPUT_SYSTEM_PARAMETERS										OUTPUT_SYSTEM_PARAMETERS										RESULTS
11323	ADI-M	Geodetic	ADI-M	MGRS			-13.554274	-119.771728		11LKR0000000000			11LJR9999900000																								Warning-Different
11324	ADI-M	Geodetic	ADI-M	MGRS			-13.562819	-118.848244		11LLR0000000000			11LKR9999900000																								Warning-Different
11325	ADI-M	Geodetic	ADI-M	MGRS			-13.567951	-117.924249		11LMR0000000000			11LMQ0000099999																								Warning-Different
11326	ADI-M	Geodetic	ADI-M	MGRS			-13.569662	-117.000000		11LNR0000000000			11LNR0000000000																								Warning-Equivalent
11327	ADI-M	Geodetic	ADI-M	MGRS			-13.567951	-116.075751		11LPR0000000000			11LNQ9999999999																								Warning-Different
11328	ADI-M	Geodetic	ADI-M	MGRS			-13.562819	-115.151756		11LQR0000000000			11LQR0000000000																								Warning-Equivalent
11329	ADI-M	Geodetic	ADI-M	MGRS			-13.554274	-114.228272		11LRR0000000000			11LRR0000000000																								Warning-Equivalent
11330	ADI-M	Geodetic	ADI-M	MGRS			-13.542324	-113.305555		12LTA5047101847			12LTA5047001847																								Warning-Equivalent
11331	ADI-M	Geodetic	ADI-M	MGRS			-9.029347	-120.637093		10LGF5977101153			10LGF5977001153																								Warning-Equivalent
11332	ADI-M	Geodetic	ADI-M	MGRS			-9.037229	-119.728647		11LKA0000000000			11LKA0000000000																								Warning-Equivalent
11333	ADI-M	Geodetic	ADI-M	MGRS			-9.042869	-118.819492		11LLA0000000000			11LLV0000099999																								Warning-Different
11334	ADI-M	Geodetic	ADI-M	MGRS			-9.046256	-117.909864		11LMA0000000000			11LMV0000099999																								Warning-Different
11335	ADI-M	Geodetic	ADI-M	MGRS			-9.047385	-117.000000		11LNA0000000000			11LNA0000000000																								Warning-Equivalent
11336	ADI-M	Geodetic	ADI-M	MGRS			-9.046256	-116.090136		11LPA0000000000			11LNV9999999999																								Warning-Different
11337	ADI-M	Geodetic	ADI-M	MGRS			-9.042869	-115.180508		11LQA0000000000			11LPV9999999999																								Warning-Different
11338	ADI-M	Geodetic	ADI-M	MGRS			-9.037229	-114.271353		11LRA0000000000			11LQA9999900000																								Warning-Different
11339	ADI-M	Geodetic	ADI-M	MGRS			-9.029347	-113.362907		12LTF4022901153			12LTF4022901153																								Warning-Equivalent
11340	ADI-M	Geodetic	ADI-M	MGRS			-4.515012	-120.603386		10MGL6594300553			10MGL6594200553																								Warning-Equivalent
11341	ADI-M	Geodetic	ADI-M	MGRS			-4.518931	-119.703329		11MKF0000000000			11MJE9999999999																								Warning-Different
11342	ADI-M	Geodetic	ADI-M	MGRS			-4.521734	-118.802596		11MLF0000000000			11MKE9999999999																								Warning-Different
11343	ADI-M	Geodetic	ADI-M	MGRS			-4.523417	-117.901411		11MMF0000000000			11MLF9999900000																								Warning-Different
11344	ADI-M	Geodetic	ADI-M	MGRS			-4.523979	-117.000000		11MNF0000000000			11MNE0000099999																								Warning-Different
11345	ADI-M	Geodetic	ADI-M	MGRS			-4.523417	-116.098589		11MPF0000000000			11MPF0000000000																								Warning-Equivalent
11346	ADI-M	Geodetic	ADI-M	MGRS			-4.521734	-115.197404		11MQF0000000000			11MQE0000099999																								Warning-Different
11347	ADI-M	Geodetic	ADI-M	MGRS			-4.518931	-114.296671		11MRF0000000000			11MRE0000099999																								Warning-Different
11348	ADI-M	Geodetic	ADI-M	MGRS			-4.515012	-113.396614		12MTL3405700553			12MTL3405700553																								Warning-Equivalent
11349	ADI-M	Geodetic	ADI-M	MGRS			0.000000	-120.592263		10NGR6800500000			10NGR6800400000																								Warning-Equivalent
11350	ADI-M	Geodetic	ADI-M	MGRS			0.000000	-119.694976		11NKL0000000000			11NJL9999900000																								Warning-Different
11351	ADI-M	Geodetic	ADI-M	MGRS			0.000000	-118.797021		11NLL0000000000			11NLL0000000000																								Warning-Equivalent
11352	ADI-M	Geodetic	ADI-M	MGRS			0.000000	-117.898622		11NML0000000000			11NLL9999900000																								Warning-Different
11353	ADI-M	Geodetic	ADI-M	MGRS			0.000000	-117.000000		11NNL0000000000			11NNL0000000000																								Warning-Equivalent
11354	ADI-M	Geodetic	ADI-M	MGRS			0.000000	-116.101378		11NPL0000000000			11NPL0000000000																								Warning-Equivalent
11355	ADI-M	Geodetic	ADI-M	MGRS			0.000000	-115.202979		11NQL0000000000			11NPL9999900000																								Warning-Different
11356	ADI-M	Geodetic	ADI-M	MGRS			0.000000	-114.305024		11NRL0000000000			11NRL0000000000																								Warning-Equivalent
11357	ADI-M	Geodetic	ADI-M	MGRS			0.000000	-113.407737		12NTR3199500000			12NTR3199500000																								Warning-Equivalent
11358	ADI-M	Geodetic	ADI-M	MGRS			0.000000	-114.592263		11NQL6800500000			11NQL6800400000																								Warning-Equivalent
11359	ADI-M	Geodetic	ADI-M	MGRS			0.000000	-113.694976		12NTR0000000000			12NSR9999900000																								Warning-Different
11360	ADI-M	Geodetic	ADI-M	MGRS			0.000000	-112.797021		12NUR0000000000			12NUR0000000000																								Warning-Equivalent
11361	ADI-M	Geodetic	ADI-M	MGRS			0.000000	-111.898622		12NVR0000000000			12NUR9999900000																								Warning-Different
11362	ADI-M	Geodetic	ADI-M	MGRS			0.000000	-111.000000		12NWR0000000000			12NWR0000000000																								Warning-Equivalent
11363	ADI-M	Geodetic	ADI-M	MGRS			0.000000	-110.101378		12NXR0000000000			12NXR0000000000																								Warning-Equivalent
11364	ADI-M	Geodetic	ADI-M	MGRS			0.000000	-109.202979		12NYR0000000000			12NXR9999900000																								Warning-Different
11365	ADI-M	Geodetic	ADI-M	MGRS			0.000000	-108.305024		12NZR0000000000			12NZR0000000000																								Warning-Equivalent
11366	ADI-M	Geodetic	ADI-M	MGRS			0.000000	-107.407737		13NBL3199500000			13NBL3199500000																								Warning-Equivalent
11367	ADI-M	Geodetic	ADI-M	MGRS			4.515012	-114.603386		11NQQ6594399447			11NQQ6594299446																								Warning-Equivalent
11368	ADI-M	Geodetic	ADI-M	MGRS			4.518931	-113.703329		12NTA0000000000			12NSA9999900000																								Warning-Different
11369	ADI-M	Geodetic	ADI-M	MGRS			4.521734	-112.802596		12NUA0000000000			12NTA9999900000																								Warning-Different
11370	ADI-M	Geodetic	ADI-M	MGRS			4.523417	-111.901411		12NVA0000000000			12NUV9999999999																								Warning-Different
11371	ADI-M	Geodetic	ADI-M	MGRS			4.523979	-111.000000		12NWA0000000000			12NWA0000000000																								Warning-Equivalent
11372	ADI-M	Geodetic	ADI-M	MGRS			4.523417	-110.098589		12NXA0000000000			12NXV0000099999																								Warning-Different
11373	ADI-M	Geodetic	ADI-M	MGRS			4.521734	-109.197404		12NYA0000000000			12NYA0000000000																								Warning-Equivalent
11374	ADI-M	Geodetic	ADI-M	MGRS			4.518931	-108.296671		12NZA0000000000			12NZA0000000000																								Warning-Equivalent
11375	ADI-M	Geodetic	ADI-M	MGRS			4.515012	-107.396614		13NBQ3405799447			13NBQ3405799446																								Warning-Equivalent
11376	ADI-M	Geodetic	ADI-M	MGRS			9.029347	-114.637093		11PQV5977198847			11PQV5977098846																								Warning-Equivalent
11377	ADI-M	Geodetic	ADI-M	MGRS			9.037229	-113.728647		12PTF0000000000			12PTE0000099999																								Warning-Different
11378	ADI-M	Geodetic	ADI-M	MGRS			9.042869	-112.819492		12PUF0000000000			12PUF0000000000																								Warning-Equivalent
11379	ADI-M	Geodetic	ADI-M	MGRS			9.046256	-111.909864		12PVF0000000000			12PVF0000000000																								Warning-Equivalent
11380	ADI-M	Geodetic	ADI-M	MGRS			9.047385	-111.000000		12PWF0000000000			12PWE0000099999																								Warning-Different
11381	ADI-M	Geodetic	ADI-M	MGRS			9.046256	-110.090136		12PXF0000000000			12PWF9999900000																								Warning-Different
11382	ADI-M	Geodetic	ADI-M	MGRS			9.042869	-109.180508		12PYF0000000000			12PXF9999900000																								Warning-Different
11383	ADI-M	Geodetic	ADI-M	MGRS			9.037229	-108.271353		12PZF0000000000			12PYE9999999999																								Warning-Different
11384	ADI-M	Geodetic	ADI-M	MGRS			9.029347	-107.362907		13PBV4022998847			13PBV4022998846																								Warning-Equivalent
11385	ADI-M	Geodetic	ADI-M	MGRS			13.542324	-114.694445		11PQE4952998153			11PQE4952998152																								Warning-Equivalent
11386	ADI-M	Geodetic	ADI-M	MGRS			13.554274	-113.771728		12PTL0000000000			12PSK9999999999																								Warning-Different
11387	ADI-M	Geodetic	ADI-M	MGRS			13.562819	-112.848244		12PUL0000000000			12PTK9999999999																								Warning-Different
11388	ADI-M	Geodetic	ADI-M	MGRS			13.567951	-111.924249		12PVL0000000000			12PVL0000000000																								Warning-Equivalent
11389	ADI-M	Geodetic	ADI-M	MGRS			13.569662	-111.000000		12PWL0000000000			12PWK0000099999																								Warning-Different
11390	ADI-M	Geodetic	ADI-M	MGRS			13.567951	-110.075751		12PXL0000000000			12PWL9999900000																								Warning-Different
11391	ADI-M	Geodetic	ADI-M	MGRS			13.562819	-109.151756		12PYL0000000000			12PYK0000099999																								Warning-Different
11392	ADI-M	Geodetic	ADI-M	MGRS			13.554274	-108.228272		12PZL0000000000			12PZK0000099999																								Warning-Different
11393	ADI-M	Geodetic	ADI-M	MGRS			13.542324	-107.305555		13PBE5047198153			13PBE5047098152																								Warning-Equivalent
11394	ADI-M	Geodetic	ADI-M	MGRS			18.053303	-114.777304		11QQK3528397324			11QQK3528397323																								Warning-Equivalent
11395	ADI-M	Geodetic	ADI-M	MGRS			18.069467	-113.833969		12QTR0000000000			12QSQ9999999999																								Warning-Different
11396	ADI-M	Geodetic	ADI-M	MGRS			18.081025	-112.889784		12QUR0000000000			12QUQ0000099999																								Warning-Different
11397	ADI-M	Geodetic	ADI-M	MGRS			18.087966	-111.945034		12QVR0000000000			12QUQ9999999999																								Warning-Different
11398	ADI-M	Geodetic	ADI-M	MGRS			18.090281	-111.000000		12QWR0000000000			12QWR0000000000																								Warning-Equivalent
11399	ADI-M	Geodetic	ADI-M	MGRS			18.087966	-110.054966		12QXR0000000000			12QXQ0000099999																								Warning-Different
11400	ADI-M	Geodetic	ADI-M	MGRS			18.081025	-109.110216		12QYR0000000000			12QXQ9999999999																								Warning-Different
11401	ADI-M	Geodetic	ADI-M	MGRS			18.069467	-108.166031		12QZR0000000000			12QZQ0000099999																								Warning-Different
11402	ADI-M	Geodetic	ADI-M	MGRS			18.053303	-107.222696		13QBK6471797324			13QBK6471697323																								Warning-Equivalent
11403	ADI-M	Geodetic	ADI-M	MGRS			22.582241	-113.917483		12QTA0000000000			12QSA9999900000																								Warning-Different
11404	ADI-M	Geodetic	ADI-M	MGRS			22.596964	-112.945527		12QUA0000000000			12QTV9999999999																								Warning-Different
11405	ADI-M	Geodetic	ADI-M	MGRS			22.605806	-111.972925		12QVA0000000000			12QVV0000099999																								Warning-Different
11406	ADI-M	Geodetic	ADI-M	MGRS			22.608755	-111.000000		12QWA0000000000			12QWV0000099999																								Warning-Different
11407	ADI-M	Geodetic	ADI-M	MGRS			22.605806	-110.027075		12QXA0000000000			12QWV9999999999																								Warning-Different
11408	ADI-M	Geodetic	ADI-M	MGRS			22.596964	-109.054473		12QYA0000000000			12QYV0000099999																								Warning-Different
11409	ADI-M	Geodetic	ADI-M	MGRS			22.582241	-108.082517		12QZA0000000000			12QZA0000000000																								Warning-Equivalent
11410	ADI-M	Geodetic	ADI-M	MGRS			27.092062	-114.025283		11RQV9498399880			11RQV9498399879																								Warning-Equivalent
11411	ADI-M	Geodetic	ADI-M	MGRS			27.110160	-113.017486		12RUF0000000000			12RUE0000099999																								Warning-Different
11412	ADI-M	Geodetic	ADI-M	MGRS			27.121028	-112.008933		12RVF0000000000			12RUE9999999999																								Warning-Different
11413	ADI-M	Geodetic	ADI-M	MGRS			27.124652	-111.000000		12RWF0000000000			12RWE0000099999																								Warning-Different
11414	ADI-M	Geodetic	ADI-M	MGRS			27.121028	-109.991067		12RXF0000000000			12RXE0000099999																								Warning-Different
11415	ADI-M	Geodetic	ADI-M	MGRS			27.110160	-108.982514		12RYF0000000000			12RXE9999999999																								Warning-Different
11416	ADI-M	Geodetic	ADI-M	MGRS			27.092062	-107.974717		13RBV0501799880			13RBV0501699879																								Warning-Equivalent
11417	ADI-M	Geodetic	ADI-M	MGRS			31.598453	-114.161565		11RQE6932699158			11RQE6932699157																								Warning-Equivalent
11418	ADI-M	Geodetic	ADI-M	MGRS			31.620192	-113.108472		12RUL0000000000			12RTK9999999999																								Warning-Different
11419	ADI-M	Geodetic	ADI-M	MGRS			31.633251	-112.054464		12RVL0000000000			12RVL0000000000																								Warning-Equivalent
11420	ADI-M	Geodetic	ADI-M	MGRS			31.637605	-111.000000		12RWL0000000000			12RWK0000099999																								Warning-Different
11421	ADI-M	Geodetic	ADI-M	MGRS			31.633251	-109.945536		12RXL0000000000			12RWL9999900000																								Warning-Different
11422	ADI-M	Geodetic	ADI-M	MGRS			31.620192	-108.891528		12RYL0000000000			12RYK0000099999																								Warning-Different
11423	ADI-M	Geodetic	ADI-M	MGRS			31.598453	-107.838435		13RBE3067499158			13RBE3067399157																								Warning-Equivalent
11424	ADI-M	Geodetic	ADI-M	MGRS			36.100952	-114.332169		11SQK4017498153			11SQK4017398152																								Warning-Equivalent
11425	ADI-M	Geodetic	ADI-M	MGRS			36.126697	-113.222383		12SUR0000000000			12SUQ0000099999																								Warning-Different
11426	ADI-M	Geodetic	ADI-M	MGRS			36.142163	-112.111474		12SVR0000000000			12SVQ0000099999																								Warning-Different
11427	ADI-M	Geodetic	ADI-M	MGRS			36.147322	-111.000000		12SWR0000000000			12SWR0000000000																								Warning-Equivalent
11428	ADI-M	Geodetic	ADI-M	MGRS			36.142163	-109.888526		12SXR0000000000			12SWQ9999999999																								Warning-Different
11429	ADI-M	Geodetic	ADI-M	MGRS			36.126697	-108.777617		12SYR0000000000			12SXQ9999999999																								Warning-Different
11430	ADI-M	Geodetic	ADI-M	MGRS			36.100952	-107.667831		13SBK5982698153			13SBK5982698152																								Warning-Equivalent
11431	ADI-M	Geodetic	ADI-M	MGRS			40.629370	-113.364681		12TUA0000000000			12TTA9999900000																								Warning-Different
11432	ADI-M	Geodetic	ADI-M	MGRS			40.647531	-112.182700		12TVA0000000000			12TUA9999900000																								Warning-Different
11433	ADI-M	Geodetic	ADI-M	MGRS			40.653588	-111.000000		12TWA0000000000			12TWV0000099999																								Warning-Different
11434	ADI-M	Geodetic	ADI-M	MGRS			40.647531	-109.817300		12TXA0000000000			12TXA0000000000																								Warning-Equivalent
11435	ADI-M	Geodetic	ADI-M	MGRS			40.629370	-108.635319		12TYA0000000000			12TYA0000000000																								Warning-Equivalent
11436	ADI-M	Geodetic	ADI-M	MGRS			45.127955	-113.543133		12TUF0000000000			12TUF0000000000																								Warning-Equivalent
11437	ADI-M	Geodetic	ADI-M	MGRS			45.149195	-112.272038		12TVF0000000000			12TUF9999900000																								Warning-Different
11438	ADI-M	Geodetic	ADI-M	MGRS			45.156280	-111.000000		12TWF0000000000			12TWF0000000000																								Warning-Equivalent
11439	ADI-M	Geodetic	ADI-M	MGRS			45.149195	-109.727962		12TXF0000000000			12TXF0000000000																								Warning-Equivalent
11440	ADI-M	Geodetic	ADI-M	MGRS			45.127955	-108.456867		12TYF0000000000			12TXF9999900000																								Warning-Different
11441	ADI-M	Geodetic	ADI-M	MGRS			49.622231	-113.769081		12UUL0000000000			12UTL9999900000																								Warning-Different
11442	ADI-M	Geodetic	ADI-M	MGRS			49.647071	-112.385180		12UVL0000000000			12UVK0000099999																								Warning-Different
11443	ADI-M	Geodetic	ADI-M	MGRS			49.655358	-111.000000		12UWL0000000000			12UWL0000000000																								Warning-Equivalent
11444	ADI-M	Geodetic	ADI-M	MGRS			49.647071	-109.614820		12UXL0000000000			12UWK9999999999																								Warning-Different
11445	ADI-M	Geodetic	ADI-M	MGRS			49.622231	-108.230919		12UYL0000000000			12UYL0000000000																								Warning-Equivalent
11446	ADI-M	Geodetic	ADI-M	MGRS			54.111975	-114.059634		11UPK9220699669			11UPK9220599669																								Warning-Equivalent
11447	ADI-M	Geodetic	ADI-M	MGRS			54.141143	-112.530721		12UVR0000000000			12UVQ0000099999																								Warning-Different
11448	ADI-M	Geodetic	ADI-M	MGRS			54.150874	-111.000000		12UWR0000000000			12UWQ0000099999																								Warning-Different
11449	ADI-M	Geodetic	ADI-M	MGRS			54.141143	-109.469279		12UXR0000000000			12UWQ9999999999																								Warning-Different
11450	ADI-M	Geodetic	ADI-M	MGRS			54.111975	-107.940366		13UCK0779499669			13UCK0779499669																								Warning-Equivalent
11451	ADI-M	Geodetic	ADI-M	MGRS			58.596897	-114.441759		11VPQ4867797704			11VPQ4867797703																								Warning-Equivalent
11452	ADI-M	Geodetic	ADI-M	MGRS			58.631441	-112.722226		12VVA0000000000			12VUV9999999999																								Warning-Different
11453	ADI-M	Geodetic	ADI-M	MGRS			58.642967	-111.000000		12VWA0000000000			12VWV0000099999																								Warning-Different
11454	ADI-M	Geodetic	ADI-M	MGRS			58.631441	-109.277774		12VXA0000000000			12VXV0000099999																								Warning-Different
11455	ADI-M	Geodetic	ADI-M	MGRS			58.596897	-107.558241		13VCQ5132397704			13VCQ5132297703																								Warning-Equivalent
11456	ADI-M	Geodetic	ADI-M	MGRS			63.076518	-114.960458		11VPV0303195469			11VPV0303095469																								Warning-Equivalent
11457	ADI-M	Geodetic	ADI-M	MGRS			63.118009	-112.982352		12VVF0000000000			12VVF0000000000																								Warning-Equivalent
11458	ADI-M	Geodetic	ADI-M	MGRS			63.131859	-111.000000		12VWF0000000000			12VWF0000000000																								Warning-Equivalent
11459	ADI-M	Geodetic	ADI-M	MGRS			63.118009	-109.017648		12VXF0000000000			12VWF9999900000																								Warning-Different
11460	ADI-M	Geodetic	ADI-M	MGRS			63.076518	-107.039542		13VCV9696995469			13VCV9696995469																								Warning-Equivalent
11461	ADI-M	Geodetic	ADI-M	MGRS			67.549852	-115.696539		11WNE5554893003			11WNE5554893002																								Warning-Equivalent
11462	ADI-M	Geodetic	ADI-M	MGRS			67.600826	-113.351933		12WVL0000000000			12WUL9999900000																								Warning-Different
11463	ADI-M	Geodetic	ADI-M	MGRS			67.617849	-111.000000		12WWL0000000000			12WWL0000000000																								Warning-Equivalent
11464	ADI-M	Geodetic	ADI-M	MGRS			67.600826	-108.648067		12WXL0000000000			12WXL0000000000																								Warning-Equivalent
11465	ADI-M	Geodetic	ADI-M	MGRS			67.549852	-106.303461		13WDE4445293003			13WDE4445193002																								Warning-Equivalent
11466	ADI-M	Geodetic	ADI-M	MGRS			72.014741	-116.810970		11XNK0651590354			11XNK0651490353																								Warning-Equivalent
11467	ADI-M	Geodetic	ADI-M	MGRS			72.079620	-113.912624		12XVR0000000000			12XUQ9999999999																								Warning-Different
11468	ADI-M	Geodetic	ADI-M	MGRS			72.101306	-111.000000		12XWR0000000000			12XWQ0000099999																								Warning-Different
11469	ADI-M	Geodetic	ADI-M	MGRS			72.079620	-108.087376		12XXR0000000000			12XXQ0000099999																								Warning-Different
11470	ADI-M	Geodetic	ADI-M	MGRS			72.014741	-105.189030		13XDK9348590354			13XDK9348590353																								Warning-Equivalent
11471	ADI-M	Geodetic	ADI-M	MGRS			76.465754	-118.675677		11XMQ5622787576			11XMQ5622787575																								Warning-Equivalent
11472	ADI-M	Geodetic	ADI-M	MGRS			76.553333	-114.854678		11XNQ5568197741			11XNQ5568097740																								Warning-Equivalent
11473	ADI-M	Geodetic	ADI-M	MGRS			76.582662	-111.000000		12XWA0000000000			12XWV0000099999																								Warning-Different
11474	ADI-M	Geodetic	ADI-M	MGRS			76.553333	-107.145322		13XDQ4431997741			13XDQ4431997740																								Warning-Equivalent
11475	ADI-M	Geodetic	ADI-M	MGRS			76.465754	-103.324323		13XEQ4377387576			13XEQ4377287575																								Warning-Equivalent
11476	ADI-M	Geodetic	ADI-M	MGRS			81.017985	-116.746084		11XNV0442695052			11XNV0442595052																								Warning-Equivalent
11477	ADI-M	Geodetic	ADI-M	MGRS			81.062396	-111.000000		12XWF0000000000			12XWE0000099999																								Warning-Different
11478	ADI-M	Geodetic	ADI-M	MGRS			81.017985	-105.253916		13XDV9557495052			13XDV9557495052																								Warning-Equivalent
11479	ADI-M	Geodetic	ADI-M	MGRS			84.645366	-110.999988		YSK4456613211			YSK4456513211																								Warning-Equivalent
11480	ADI-M	Geodetic	ADI-M	MGRS			-81.017987	-116.746063		APH0765750299			APH0765750299																								Warning-Equivalent
11481	ADI-M	Geodetic	ADI-M	MGRS			-81.062394	-111.000003		ALJ7174743677			ALJ7174743677																								Warning-Equivalent
11482	ADI-M	Geodetic	ADI-M	MGRS			-81.017985	-105.253932		ALK3595137099			ALK3595137099																								Warning-Equivalent
11483	ADI-M	Geodetic	ADI-M	MGRS			-76.465754	-118.675677		11CMF5622712424			11CMF5622712424																								Warning-Equivalent
11484	ADI-M	Geodetic	ADI-M	MGRS			-76.553333	-114.854678		11CNF5568102259			11CNF5568002259																								Warning-Equivalent
11485	ADI-M	Geodetic	ADI-M	MGRS			-76.582662	-111.000000		12CWL0000000000			12CWL0000000000																								Warning-Equivalent
11486	ADI-M	Geodetic	ADI-M	MGRS			-76.553333	-107.145322		13CDF4431902259			13CDF4431902259																								Warning-Equivalent
11487	ADI-M	Geodetic	ADI-M	MGRS			-76.465754	-103.324323		13CEF4377312424			13CEF4377212424																								Warning-Equivalent
11488	ADI-M	Geodetic	ADI-M	MGRS			-72.014741	-116.810970		11CNL0651509646			11CNL0651409646																								Warning-Equivalent
11489	ADI-M	Geodetic	ADI-M	MGRS			-72.079620	-113.912624		12CVR0000000000			12CUR9999900000																								Warning-Different
11490	ADI-M	Geodetic	ADI-M	MGRS			-72.101306	-111.000000		12CWR0000000000			12CWR0000000000																								Warning-Equivalent
11491	ADI-M	Geodetic	ADI-M	MGRS			-72.079620	-108.087376		12CXR0000000000			12CXR0000000000																								Warning-Equivalent
11492	ADI-M	Geodetic	ADI-M	MGRS			-72.014741	-105.189030		13CDL9348509646			13CDL9348509646																								Warning-Equivalent
11493	ADI-M	Geodetic	ADI-M	MGRS			-67.465204	-118.026633		11DMR5609216655			11DMR5609116655																								Warning-Equivalent
11494	ADI-M	Geodetic	ADI-M	MGRS			-67.549852	-115.696539		11DNR5554806997			11DNR5554806997																								Warning-Equivalent
11495	ADI-M	Geodetic	ADI-M	MGRS			-67.600826	-113.351933		12DVA0000000000			12DUV9999999999																								Warning-Different
11496	ADI-M	Geodetic	ADI-M	MGRS			-67.617849	-111.000000		12DWA0000000000			12DWV0000099999																								Warning-Different
11497	ADI-M	Geodetic	ADI-M	MGRS			-67.600826	-108.648067		12DXA0000000000			12DXV0000099999																								Warning-Different
11498	ADI-M	Geodetic	ADI-M	MGRS			-67.549852	-106.303461		13DDR4445206997			13DDR4445106997																								Warning-Equivalent
11499	ADI-M	Geodetic	ADI-M	MGRS			-67.465204	-103.973367		13DER4390816655			13DER4390816655																								Warning-Equivalent
11500	ADI-M	Geodetic	ADI-M	MGRS			-62.911381	-118.887222		11EMA0412223160			11EMA0412223160																								Warning-Equivalent
11501	ADI-M	Geodetic	ADI-M	MGRS			-63.007549	-116.930098		11ENA0354013849			11ENA0354013848																								Warning-Equivalent
11502	ADI-M	Geodetic	ADI-M	MGRS			-63.076518	-114.960458		11EPA0303104531			11EPA0303004530																								Warning-Equivalent
11503	ADI-M	Geodetic	ADI-M	MGRS			-63.118009	-112.982352		12EVF0000000000			12EVE0000099999																								Warning-Different
11504	ADI-M	Geodetic	ADI-M	MGRS			-63.131859	-111.000000		12EWF0000000000			12EWE0000099999																								Warning-Different
11505	ADI-M	Geodetic	ADI-M	MGRS			-63.118009	-109.017648		12EXF0000000000			12EWE9999999999																								Warning-Different
11506	ADI-M	Geodetic	ADI-M	MGRS			-63.076518	-107.039542		13ECA9696904531			13ECA9696904530																								Warning-Equivalent
11507	ADI-M	Geodetic	ADI-M	MGRS			-63.007549	-105.069902		13EDA9646013849			13EDA9645913848																								Warning-Equivalent
11508	ADI-M	Geodetic	ADI-M	MGRS			-62.911381	-103.112778		13EEA9587823160			13EEA9587723160																								Warning-Equivalent
11509	ADI-M	Geodetic	ADI-M	MGRS			-58.459282	-117.862186		11EMF4968920130			11EMF4968920129																								Warning-Equivalent
11510	ADI-M	Geodetic	ADI-M	MGRS			-58.539455	-116.155960		11ENF4914011217			11ENF4914011216																								Warning-Equivalent
11511	ADI-M	Geodetic	ADI-M	MGRS			-58.596897	-114.441759		11EPF4867702296			11EPF4867702296																								Warning-Equivalent
11512	ADI-M	Geodetic	ADI-M	MGRS			-58.631441	-112.722226		12EVL0000000000			12EUL9999900000																								Warning-Different
11513	ADI-M	Geodetic	ADI-M	MGRS			-58.642967	-111.000000		12EWL0000000000			12EWL0000000000																								Warning-Equivalent
11514	ADI-M	Geodetic	ADI-M	MGRS			-58.631441	-109.277774		12EXL0000000000			12EXL0000000000																								Warning-Equivalent
11515	ADI-M	Geodetic	ADI-M	MGRS			-58.596897	-107.558241		13ECF5132302296			13ECF5132202296																								Warning-Equivalent
11516	ADI-M	Geodetic	ADI-M	MGRS			-58.539455	-105.844040		13EDF5086011217			13EDF5085911216																								Warning-Equivalent
11517	ADI-M	Geodetic	ADI-M	MGRS			-58.459282	-104.137814		13EEF5031120130			13EEF5031020129																								Warning-Equivalent
11518	ADI-M	Geodetic	ADI-M	MGRS			-53.995683	-117.104881		11FML9312417262			11FML9312417262																								Warning-Equivalent
11519	ADI-M	Geodetic	ADI-M	MGRS			-54.063451	-115.584947		11FNL9261708801			11FNL9261608800																								Warning-Equivalent
11520	ADI-M	Geodetic	ADI-M	MGRS			-54.111975	-114.059634		11FPL9220600331			11FPL9220500330																								Warning-Equivalent
11521	ADI-M	Geodetic	ADI-M	MGRS			-54.141143	-112.530721		12FVR0000000000			12FVR0000000000																								Warning-Equivalent
11522	ADI-M	Geodetic	ADI-M	MGRS			-54.150874	-111.000000		12FWR0000000000			12FWR0000000000																								Warning-Equivalent
11523	ADI-M	Geodetic	ADI-M	MGRS			-54.141143	-109.469279		12FXR0000000000			12FWR9999900000																								Warning-Different
11524	ADI-M	Geodetic	ADI-M	MGRS			-54.111975	-107.940366		13FCL0779400331			13FCL0779400330																								Warning-Equivalent
11525	ADI-M	Geodetic	ADI-M	MGRS			-54.063451	-106.415053		13FDL0738308801			13FDL0738308800																								Warning-Equivalent
11526	ADI-M	Geodetic	ADI-M	MGRS			-53.995683	-104.895119		13FEL0687617262			13FEL0687517262																								Warning-Equivalent
11527	ADI-M	Geodetic	ADI-M	MGRS			-49.523145	-116.527971		11FNR3416414592			11FNR3416314591																								Warning-Equivalent
11528	ADI-M	Geodetic	ADI-M	MGRS			-49.580889	-115.150429		11FPR3370506636			11FPR3370506636																								Warning-Equivalent
11529	ADI-M	Geodetic	ADI-M	MGRS			-49.622231	-113.769081		12FUA0000000000			12FTV9999999999																								Warning-Different
11530	ADI-M	Geodetic	ADI-M	MGRS			-49.647071	-112.385180		12FVA0000000000			12FVA0000000000																								Warning-Equivalent
11531	ADI-M	Geodetic	ADI-M	MGRS			-49.655358	-111.000000		12FWA0000000000			12FWV0000099999																								Warning-Different
11532	ADI-M	Geodetic	ADI-M	MGRS			-49.647071	-109.614820		12FXA0000000000			12FWA9999900000																								Warning-Different
11533	ADI-M	Geodetic	ADI-M	MGRS			-49.622231	-108.230919		12FYA0000000000			12FYV0000099999																								Warning-Different
11534	ADI-M	Geodetic	ADI-M	MGRS			-49.580889	-106.849571		13FCR6629506636			13FCR6629406636																								Warning-Equivalent
