TEST CASE ID	INPUT DATUM(Code)	INPUT PROJECTION	OUTPUT DATUM(Code)	OUTPUT PROJECTION	INPUT ZONE	OUTPUT ZONE	INPUT_COORDS			OUTPUT_COORDS			CALCULATED_OUTPUT_COORDS				INPUT_SYSTEM_PARAMETERS										OUTPUT_SYSTEM_PARAMETERS										RESULTS
1950	SAN-M	Geocentric	SAN-M	Geodetic			6378160.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000																						Warning-Equivalent
1951	SAN-M	Geodetic	SAN-M	Geocentric			0.000000	0.000000	100000.000000	6478160.000000	0.000000	0.000000	6478160.000000	0.000000	0.000000																						Warning-Equivalent
1952	SAN-M	Geocentric	SAN-M	Geodetic			6478160.000000	0.000000	0.000000	0.000000	0.000000	100000.000000	0.000000	0.000000	100000.000000																						Warning-Equivalent
1953	SAN-M	Geodetic	SAN-M	Geocentric			0.000000	0.000000	200000.000000	6578160.000000	0.000000	0.000000	6578160.000000	0.000000	0.000000																						Warning-Equivalent
1954	SAN-M	Geocentric	SAN-M	Geodetic			6578160.000000	0.000000	0.000000	0.000000	0.000000	200000.000000	0.000000	0.000000	200000.000000																						Warning-Equivalent
1955	SAN-M	Geodetic	SAN-M	Geocentric			0.000000	0.000000	300000.000000	6678160.000000	0.000000	0.000000	6678160.000000	0.000000	0.000000																						Warning-Equivalent
1956	SAN-M	Geocentric	SAN-M	Geodetic			6678160.000000	0.000000	0.000000	0.000000	0.000000	300000.000000	0.000000	0.000000	300000.000000																						Warning-Equivalent
1957	SAN-M	Geodetic	SAN-M	Geocentric			0.000000	0.000000	400000.000000	6778160.000000	0.000000	0.000000	6778160.000000	0.000000	0.000000																						Warning-Equivalent
1958	SAN-M	Geocentric	SAN-M	Geodetic			6778160.000000	0.000000	0.000000	0.000000	0.000000	400000.000000	0.000000	0.000000	400000.000000																						Warning-Equivalent
1959	SAN-M	Geodetic	SAN-M	Geocentric			0.000000	0.000000	500000.000000	6878160.000000	0.000000	0.000000	6878160.000000	0.000000	0.000000																						Warning-Equivalent
1960	SAN-M	Geocentric	SAN-M	Geodetic			6878160.000000	0.000000	0.000000	0.000000	0.000000	500000.000000	0.000000	0.000000	500000.000000																						Warning-Equivalent
1961	SAN-M	Geodetic	SAN-M	Geocentric			0.000000	45.000000	-100000.000000	4439329.510000	4439329.510000	0.000000	4439329.509374	4439329.509374	0.000000																						Warning-Equivalent
1962	SAN-M	Geocentric	SAN-M	Geodetic			4439329.510000	4439329.510000	0.000000	0.000000	45.000000	-100000.000000	0.000000	45.000000	-99999.999115																						Warning-Equivalent
1963	SAN-M	Geodetic	SAN-M	Geocentric			0.000000	45.000000	0.000000	4510040.190000	4510040.190000	0.000000	4510040.187493	4510040.187493	0.000000																						Warning-Equivalent
1964	SAN-M	Geocentric	SAN-M	Geodetic			4510040.190000	4510040.190000	0.000000	0.000000	45.000000	0.000000	0.000000	45.000000	0.003546																						Warning-Equivalent
1965	SAN-M	Geodetic	SAN-M	Geocentric			0.000000	45.000000	100000.000000	4580750.870000	4580750.870000	0.000000	4580750.865611	4580750.865611	0.000000																						Warning-Equivalent
1966	SAN-M	Geocentric	SAN-M	Geodetic			4580750.870000	4580750.870000	0.000000	0.000000	45.000000	100000.000000	0.000000	45.000000	100000.006206																						Warning-Equivalent
1967	SAN-M	Geodetic	SAN-M	Geocentric			0.000000	45.000000	200000.000000	4651461.540000	4651461.540000	0.000000	4651461.543730	4651461.543730	0.000000																						Warning-Equivalent
1968	SAN-M	Geocentric	SAN-M	Geodetic			4651461.540000	4651461.540000	0.000000	0.000000	45.000000	200000.000000	0.000000	45.000000	199999.994725																						Warning-Equivalent
1969	SAN-M	Geodetic	SAN-M	Geocentric			0.000000	45.000000	300000.000000	4722172.220000	4722172.220000	0.000000	4722172.221849	4722172.221849	0.000000																						Warning-Equivalent
1970	SAN-M	Geocentric	SAN-M	Geodetic			4722172.220000	4722172.220000	0.000000	0.000000	45.000000	300000.000000	0.000000	45.000000	299999.997385																						Warning-Equivalent
1971	SAN-M	Geodetic	SAN-M	Geocentric			0.000000	45.000000	400000.000000	4792882.900000	4792882.900000	0.000000	4792882.899967	4792882.899967	0.000000																						Warning-Equivalent
1972	SAN-M	Geocentric	SAN-M	Geodetic			4792882.900000	4792882.900000	0.000000	0.000000	45.000000	400000.000000	0.000000	45.000000	400000.000046																						Warning-Equivalent
1973	SAN-M	Geodetic	SAN-M	Geocentric			0.000000	45.000000	500000.000000	4863593.580000	4863593.580000	0.000000	4863593.578086	4863593.578086	0.000000																						Warning-Equivalent
1974	SAN-M	Geocentric	SAN-M	Geodetic			4863593.580000	4863593.580000	0.000000	0.000000	45.000000	500000.000000	0.000000	45.000000	500000.002707																						Warning-Equivalent
1975	SAN-M	Geodetic	SAN-M	Geocentric			0.000000	90.000000	-100000.000000	0.000000	6278160.000000	0.000000	0.000000	6278160.000000	0.000000																						Warning-Equivalent
1976	SAN-M	Geocentric	SAN-M	Geodetic			0.000000	6278160.000000	0.000000	0.000000	90.000000	-100000.000000	0.000000	90.000000	-100000.000000																						Warning-Equivalent
1977	SAN-M	Geodetic	SAN-M	Geocentric			0.000000	90.000000	0.000000	0.000000	6378160.000000	0.000000	0.000000	6378160.000000	0.000000																						Warning-Equivalent
1978	SAN-M	Geocentric	SAN-M	Geodetic			0.000000	6378160.000000	0.000000	0.000000	90.000000	0.000000	0.000000	90.000000	0.000000																						Warning-Equivalent
1979	SAN-M	Geodetic	SAN-M	Geocentric			0.000000	90.000000	100000.000000	0.000000	6478160.000000	0.000000	0.000000	6478160.000000	0.000000																						Warning-Equivalent
1980	SAN-M	Geocentric	SAN-M	Geodetic			0.000000	6478160.000000	0.000000	0.000000	90.000000	100000.000000	0.000000	90.000000	100000.000000																						Warning-Equivalent
1981	SAN-M	Geodetic	SAN-M	Geocentric			0.000000	90.000000	200000.000000	0.000000	6578160.000000	0.000000	0.000000	6578160.000000	0.000000																						Warning-Equivalent
1982	SAN-M	Geocentric	SAN-M	Geodetic			0.000000	6578160.000000	0.000000	0.000000	90.000000	200000.000000	0.000000	90.000000	200000.000000																						Warning-Equivalent
1983	SAN-M	Geodetic	SAN-M	Geocentric			0.000000	90.000000	300000.000000	0.000000	6678160.000000	0.000000	0.000000	6678160.000000	0.000000																						Warning-Equivalent
1984	SAN-M	Geocentric	SAN-M	Geodetic			0.000000	6678160.000000	0.000000	0.000000	90.000000	300000.000000	0.000000	90.000000	300000.000000																						Warning-Equivalent
1985	SAN-M	Geodetic	SAN-M	Geocentric			0.000000	90.000000	400000.000000	0.000000	6778160.000000	0.000000	0.000000	6778160.000000	0.000000																						Warning-Equivalent
1986	SAN-M	Geocentric	SAN-M	Geodetic			0.000000	6778160.000000	0.000000	0.000000	90.000000	400000.000000	0.000000	90.000000	400000.000000																						Warning-Equivalent
1987	SAN-M	Geodetic	SAN-M	Geocentric			0.000000	90.000000	500000.000000	0.000000	6878160.000000	0.000000	0.000000	6878160.000000	0.000000																						Warning-Equivalent
1988	SAN-M	Geocentric	SAN-M	Geodetic			0.000000	6878160.000000	0.000000	0.000000	90.000000	500000.000000	0.000000	90.000000	500000.000000																						Warning-Equivalent
1989	SAN-M	Geodetic	SAN-M	Geocentric			0.000000	135.000000	-100000.000000	-4439329.510000	4439329.510000	0.000000	-4439329.509374	4439329.509374	0.000000																						Warning-Equivalent
1990	SAN-M	Geocentric	SAN-M	Geodetic			-4439329.510000	4439329.510000	0.000000	0.000000	135.000000	-100000.000000	0.000000	135.000000	-99999.999115																						Warning-Equivalent
1991	SAN-M	Geodetic	SAN-M	Geocentric			0.000000	135.000000	0.000000	-4510040.190000	4510040.190000	0.000000	-4510040.187493	4510040.187493	0.000000																						Warning-Equivalent
1992	SAN-M	Geocentric	SAN-M	Geodetic			-4510040.190000	4510040.190000	0.000000	0.000000	135.000000	0.000000	0.000000	135.000000	0.003546																						Warning-Equivalent
1993	SAN-M	Geodetic	SAN-M	Geocentric			0.000000	135.000000	100000.000000	-4580750.870000	4580750.870000	0.000000	-4580750.865611	4580750.865611	0.000000																						Warning-Equivalent
1994	SAN-M	Geocentric	SAN-M	Geodetic			-4580750.870000	4580750.870000	0.000000	0.000000	135.000000	100000.000000	0.000000	135.000000	100000.006206																						Warning-Equivalent
1995	SAN-M	Geodetic	SAN-M	Geocentric			0.000000	135.000000	200000.000000	-4651461.540000	4651461.540000	0.000000	-4651461.543730	4651461.543730	0.000000																						Warning-Equivalent
1996	SAN-M	Geocentric	SAN-M	Geodetic			-4651461.540000	4651461.540000	0.000000	0.000000	135.000000	200000.000000	0.000000	135.000000	199999.994725																						Warning-Equivalent
1997	SAN-M	Geodetic	SAN-M	Geocentric			0.000000	135.000000	300000.000000	-4722172.220000	4722172.220000	0.000000	-4722172.221849	4722172.221849	0.000000																						Warning-Equivalent
1998	SAN-M	Geocentric	SAN-M	Geodetic			-4722172.220000	4722172.220000	0.000000	0.000000	135.000000	300000.000000	0.000000	135.000000	299999.997385																						Warning-Equivalent
1999	SAN-M	Geodetic	SAN-M	Geocentric			0.000000	135.000000	400000.000000	-4792882.900000	4792882.900000	0.000000	-4792882.899967	4792882.899967	0.000000																						Warning-Equivalent
2000	SAN-M	Geocentric	SAN-M	Geodetic			-4792882.900000	4792882.900000	0.000000	0.000000	135.000000	400000.000000	0.000000	135.000000	400000.000046																						Warning-Equivalent
2001	SAN-M	Geodetic	SAN-M	Geocentric			0.000000	135.000000	500000.000000	-4863593.580000	4863593.580000	0.000000	-4863593.578086	4863593.578086	0.000000																						Warning-Equivalent
2002	SAN-M	Geocentric	SAN-M	Geodetic			-4863593.580000	4863593.580000	0.000000	0.000000	135.000000	500000.000000	0.000000	135.000000	500000.002707																						Warning-Equivalent
2003	SAN-M	Geodetic	SAN-M	Geocentric			0.000000	180.000000	-100000.000000	-6278160.000000	0.000000	0.000000	-6278160.000000	0.000000	0.000000																						Warning-Equivalent
2004	SAN-M	Geocentric	SAN-M	Geodetic			-6278160.000000	0.000000	0.000000	0.000000	180.000000	-100000.000000	0.000000	180.000000	-100000.000000																						Warning-Equivalent
2005	SAN-M	Geodetic	SAN-M	Geocentric			0.000000	180.000000	0.000000	-6378160.000000	0.000000	0.000000	-6378160.000000	0.000000	0.000000																						Warning-Equivalent
2006	SAN-M	Geocentric	SAN-M	Geodetic			-6378160.000000	0.000000	0.000000	0.000000	180.000000	0.000000	0.000000	180.000000	0.000000																						Warning-Equivalent
2007	SAN-M	Geodetic	SAN-M	Geocentric			0.000000	180.000000	100000.000000	-6478160.000000	0.000000	0.000000	-6478160.000000	0.000000	0.000000																						Warning-Equivalent
2008	SAN-M	Geocentric	SAN-M	Geodetic			-6478160.000000	0.000000	0.000000	0.000000	180.000000	100000.000000	0.000000	180.000000	100000.000000																						Warning-Equivalent
2009	SAN-M	Geodetic	SAN-M	Geocentric			0.000000	180.000000	200000.000000	-6578160.000000	0.000000	0.000000	-6578160.000000	0.000000	0.000000																						Warning-Equivalent
2010	SAN-M	Geocentric	SAN-M	Geodetic			-6578160.000000	0.000000	0.000000	0.000000	180.000000	200000.000000	0.000000	180.000000	200000.000000																						Warning-Equivalent
2011	SAN-M	Geodetic	SAN-M	Geocentric			0.000000	180.000000	300000.000000	-6678160.000000	0.000000	0.000000	-6678160.000000	0.000000	0.000000																						Warning-Equivalent
2012	SAN-M	Geocentric	SAN-M	Geodetic			-6678160.000000	0.000000	0.000000	0.000000	180.000000	300000.000000	0.000000	180.000000	300000.000000																						Warning-Equivalent
2013	SAN-M	Geodetic	SAN-M	Geocentric			0.000000	180.000000	400000.000000	-6778160.000000	0.000000	0.000000	-6778160.000000	0.000000	0.000000																						Warning-Equivalent
2014	SAN-M	Geocentric	SAN-M	Geodetic			-6778160.000000	0.000000	0.000000	0.000000	180.000000	400000.000000	0.000000	180.000000	400000.000000																						Warning-Equivalent
2015	SAN-M	Geodetic	SAN-M	Geocentric			0.000000	180.000000	500000.000000	-6878160.000000	0.000000	0.000000	-6878160.000000	0.000000	0.000000																						Warning-Equivalent
2016	SAN-M	Geocentric	SAN-M	Geodetic			-6878160.000000	0.000000	0.000000	0.000000	180.000000	500000.000000	0.000000	180.000000	500000.000000																						Warning-Equivalent
2017	SAN-M	Geodetic	SAN-M	Geocentric			0.000000	225.000000	-100000.000000	-4439329.510000	-4439329.510000	0.000000	-4439329.509374	-4439329.509374	0.000000																						Warning-Equivalent
2018	SAN-M	Geocentric	SAN-M	Geodetic			-4439329.510000	-4439329.510000	0.000000	0.000000	225.000000	-100000.000000	0.000000	-135.000000	-99999.999115																						Warning-Equivalent
2019	SAN-M	Geodetic	SAN-M	Geocentric			0.000000	225.000000	0.000000	-4510040.190000	-4510040.190000	0.000000	-4510040.187493	-4510040.187493	0.000000																						Warning-Equivalent
2020	SAN-M	Geocentric	SAN-M	Geodetic			-4510040.190000	-4510040.190000	0.000000	0.000000	225.000000	0.000000	0.000000	-135.000000	0.003546																						Warning-Equivalent
2021	SAN-M	Geodetic	SAN-M	Geocentric			0.000000	225.000000	100000.000000	-4580750.870000	-4580750.870000	0.000000	-4580750.865611	-4580750.865611	0.000000																						Warning-Equivalent
2022	SAN-M	Geocentric	SAN-M	Geodetic			-4580750.870000	-4580750.870000	0.000000	0.000000	225.000000	100000.000000	0.000000	-135.000000	100000.006206																						Warning-Equivalent
2023	SAN-M	Geodetic	SAN-M	Geocentric			0.000000	225.000000	200000.000000	-4651461.540000	-4651461.540000	0.000000	-4651461.543730	-4651461.543730	0.000000																						Warning-Equivalent
2024	SAN-M	Geocentric	SAN-M	Geodetic			-4651461.540000	-4651461.540000	0.000000	0.000000	225.000000	200000.000000	0.000000	-135.000000	199999.994725																						Warning-Equivalent
2025	SAN-M	Geodetic	SAN-M	Geocentric			0.000000	225.000000	300000.000000	-4722172.220000	-4722172.220000	0.000000	-4722172.221849	-4722172.221849	0.000000																						Warning-Equivalent
2026	SAN-M	Geocentric	SAN-M	Geodetic			-4722172.220000	-4722172.220000	0.000000	0.000000	225.000000	300000.000000	0.000000	-135.000000	299999.997385																						Warning-Equivalent
2027	SAN-M	Geodetic	SAN-M	Geocentric			0.000000	225.000000	400000.000000	-4792882.900000	-4792882.900000	0.000000	-4792882.899967	-4792882.899967	0.000000																						Warning-Equivalent
2028	SAN-M	Geocentric	SAN-M	Geodetic			-4792882.900000	-4792882.900000	0.000000	0.000000	225.000000	400000.000000	0.000000	-135.000000	400000.000046																						Warning-Equivalent
2029	SAN-M	Geodetic	SAN-M	Geocentric			0.000000	225.000000	500000.000000	-4863593.580000	-4863593.580000	0.000000	-4863593.578086	-4863593.578086	0.000000																						Warning-Equivalent
2030	SAN-M	Geocentric	SAN-M	Geodetic			-4863593.580000	-4863593.580000	0.000000	0.000000	225.000000	500000.000000	0.000000	-135.000000	500000.002707																						Warning-Equivalent
2031	SAN-M	Geodetic	SAN-M	Geocentric			0.000000	270.000000	-100000.000000	0.000000	-6278160.000000	0.000000	0.000000	-6278160.000000	0.000000																						Warning-Equivalent
2032	SAN-M	Geocentric	SAN-M	Geodetic			0.000000	-6278160.000000	0.000000	0.000000	270.000000	-100000.000000	0.000000	-90.000000	-100000.000000																						Successful-Equivalent
2033	SAN-M	Geodetic	SAN-M	Geocentric			0.000000	270.000000	0.000000	0.000000	-6378160.000000	0.000000	0.000000	-6378160.000000	0.000000																						Warning-Equivalent
2034	SAN-M	Geocentric	SAN-M	Geodetic			0.000000	-6378160.000000	0.000000	0.000000	270.000000	0.000000	0.000000	-90.000000	0.000000																						Successful-Equivalent
2035	SAN-M	Geodetic	SAN-M	Geocentric			0.000000	270.000000	100000.000000	0.000000	-6478160.000000	0.000000	0.000000	-6478160.000000	0.000000																						Warning-Equivalent
2036	SAN-M	Geocentric	SAN-M	Geodetic			0.000000	-6478160.000000	0.000000	0.000000	270.000000	100000.000000	0.000000	-90.000000	100000.000000																						Successful-Equivalent
2037	SAN-M	Geodetic	SAN-M	Geocentric			0.000000	270.000000	200000.000000	0.000000	-6578160.000000	0.000000	0.000000	-6578160.000000	0.000000																						Warning-Equivalent
2038	SAN-M	Geocentric	SAN-M	Geodetic			0.000000	-6578160.000000	0.000000	0.000000	270.000000	200000.000000	0.000000	-90.000000	200000.000000																						Successful-Equivalent
2039	SAN-M	Geodetic	SAN-M	Geocentric			0.000000	270.000000	300000.000000	0.000000	-6678160.000000	0.000000	0.000000	-6678160.000000	0.000000																						Warning-Equivalent
2040	SAN-M	Geocentric	SAN-M	Geodetic			0.000000	-6678160.000000	0.000000	0.000000	270.000000	300000.000000	0.000000	-90.000000	300000.000000																						Successful-Equivalent
2041	SAN-M	Geodetic	SAN-M	Geocentric			0.000000	270.000000	400000.000000	0.000000	-6778160.000000	0.000000	0.000000	-6778160.000000	0.000000																						Warning-Equivalent
2042	SAN-M	Geocentric	SAN-M	Geodetic			0.000000	-6778160.000000	0.000000	0.000000	270.000000	400000.000000	0.000000	-90.000000	400000.000000																						Successful-Equivalent
2043	SAN-M	Geodetic	SAN-M	Geocentric			0.000000	270.000000	500000.000000	0.000000	-6878160.000000	0.000000	0.000000	-6878160.000000	0.000000																						Warning-Equivalent
2044	SAN-M	Geocentric	SAN-M	Geodetic			0.000000	-6878160.000000	0.000000	0.000000	270.000000	500000.000000	0.000000	-90.000000	500000.000000																						Successful-Equivalent
2045	SAN-M	Geodetic	SAN-M	Geocentric			0.000000	315.000000	-100000.000000	4439329.510000	-4439329.510000	0.000000	4439329.509374	-4439329.509374	0.000000																						Warning-Equivalent
2046	SAN-M	Geocentric	SAN-M	Geodetic			4439329.510000	-4439329.510000	0.000000	0.000000	315.000000	-100000.000000	0.000000	-45.000000	-99999.999115																						Successful-Equivalent
2047	SAN-M	Geodetic	SAN-M	Geocentric			0.000000	315.000000	0.000000	4510040.190000	-4510040.190000	0.000000	4510040.187493	-4510040.187493	0.000000																						Warning-Equivalent
2048	SAN-M	Geocentric	SAN-M	Geodetic			4510040.190000	-4510040.190000	0.000000	0.000000	315.000000	0.000000	0.000000	-45.000000	0.003546																						Successful-Equivalent
2049	SAN-M	Geodetic	SAN-M	Geocentric			0.000000	315.000000	100000.000000	4580750.870000	-4580750.870000	0.000000	4580750.865611	-4580750.865611	0.000000																						Warning-Equivalent
2050	SAN-M	Geocentric	SAN-M	Geodetic			4580750.870000	-4580750.870000	0.000000	0.000000	315.000000	100000.000000	0.000000	-45.000000	100000.006206																						Successful-Equivalent
2051	SAN-M	Geodetic	SAN-M	Geocentric			0.000000	315.000000	200000.000000	4651461.540000	-4651461.540000	0.000000	4651461.543730	-4651461.543730	0.000000																						Warning-Equivalent
2052	SAN-M	Geocentric	SAN-M	Geodetic			4651461.540000	-4651461.540000	0.000000	0.000000	315.000000	200000.000000	0.000000	-45.000000	199999.994725																						Successful-Equivalent
2053	SAN-M	Geodetic	SAN-M	Geocentric			0.000000	315.000000	300000.000000	4722172.220000	-4722172.220000	0.000000	4722172.221849	-4722172.221849	0.000000																						Warning-Equivalent
2054	SAN-M	Geocentric	SAN-M	Geodetic			4722172.220000	-4722172.220000	0.000000	0.000000	315.000000	300000.000000	0.000000	-45.000000	299999.997385																						Successful-Equivalent
2055	SAN-M	Geodetic	SAN-M	Geocentric			0.000000	315.000000	400000.000000	4792882.900000	-4792882.900000	0.000000	4792882.899967	-4792882.899967	0.000000																						Warning-Equivalent
2056	SAN-M	Geocentric	SAN-M	Geodetic			4792882.900000	-4792882.900000	0.000000	0.000000	315.000000	400000.000000	0.000000	-45.000000	400000.000046																						Successful-Equivalent
2057	SAN-M	Geodetic	SAN-M	Geocentric			0.000000	315.000000	500000.000000	4863593.580000	-4863593.580000	0.000000	4863593.578086	-4863593.578086	0.000000																						Warning-Equivalent
2058	SAN-M	Geocentric	SAN-M	Geodetic			4863593.580000	-4863593.580000	0.000000	0.000000	315.000000	500000.000000	0.000000	-45.000000	500000.002707																						Successful-Equivalent
2059	SAN-M	Geodetic	SAN-M	Geocentric			45.000000	0.000000	-100000.000000	4446896.670000	0.000000	4416653.360000	4446896.674897	0.000000	4416653.363390																						Warning-Equivalent
2060	SAN-M	Geocentric	SAN-M	Geodetic			4446896.670000	0.000000	4416653.360000	45.000000	0.000000	-100000.000000	45.000000	0.000000	-100000.005860																						Warning-Equivalent
2061	SAN-M	Geodetic	SAN-M	Geocentric			45.000000	0.000000	0.000000	4517607.350000	0.000000	4487364.040000	4517607.353016	0.000000	4487364.041508																						Warning-Equivalent
2062	SAN-M	Geocentric	SAN-M	Geodetic			4517607.350000	0.000000	4487364.040000	45.000000	0.000000	0.000000	45.000000	0.000000	-0.003199																						Warning-Equivalent
2063	SAN-M	Geodetic	SAN-M	Geocentric			45.000000	0.000000	100000.000000	4588318.030000	0.000000	4558074.720000	4588318.031134	0.000000	4558074.719627																						Warning-Equivalent
2064	SAN-M	Geocentric	SAN-M	Geodetic			4588318.030000	0.000000	4558074.720000	45.000000	0.000000	100000.000000	45.000000	0.000000	99999.999461																						Warning-Equivalent
2065	SAN-M	Geodetic	SAN-M	Geocentric			45.000000	0.000000	200000.000000	4659028.710000	0.000000	4628785.400000	4659028.709253	0.000000	4628785.397746																						Warning-Equivalent
2066	SAN-M	Geocentric	SAN-M	Geodetic			4659028.710000	0.000000	4628785.400000	45.000000	0.000000	200000.000000	45.000000	0.000000	200000.002122																						Warning-Equivalent
2067	SAN-M	Geodetic	SAN-M	Geocentric			45.000000	0.000000	300000.000000	4729739.390000	0.000000	4699496.080000	4729739.387372	0.000000	4699496.075864																						Warning-Equivalent
2068	SAN-M	Geocentric	SAN-M	Geodetic			4729739.390000	0.000000	4699496.080000	45.000000	0.000000	300000.000000	45.000000	0.000000	300000.004783																						Warning-Equivalent
2069	SAN-M	Geodetic	SAN-M	Geocentric			45.000000	0.000000	400000.000000	4800450.070000	0.000000	4770206.750000	4800450.065490	0.000000	4770206.753983																						Warning-Equivalent
2070	SAN-M	Geocentric	SAN-M	Geodetic			4800450.070000	0.000000	4770206.750000	45.000000	0.000000	400000.000000	45.000000	0.000000	400000.000372																						Warning-Equivalent
2071	SAN-M	Geodetic	SAN-M	Geocentric			45.000000	0.000000	500000.000000	4871160.740000	0.000000	4840917.430000	4871160.743609	0.000000	4840917.432102																						Warning-Equivalent
2072	SAN-M	Geocentric	SAN-M	Geodetic			4871160.740000	0.000000	4840917.430000	45.000000	0.000000	500000.000000	45.000000	0.000000	499999.995962																						Warning-Equivalent
2073	SAN-M	Geodetic	SAN-M	Geocentric			45.000000	45.000000	-100000.000000	3144430.790000	3144430.790000	4416653.360000	3144430.794056	3144430.794056	4416653.363390																						Warning-Equivalent
2074	SAN-M	Geocentric	SAN-M	Geodetic			3144430.790000	3144430.790000	4416653.360000	45.000000	45.000000	-100000.000000	45.000000	45.000000	-100000.006453																						Warning-Equivalent
2075	SAN-M	Geodetic	SAN-M	Geocentric			45.000000	45.000000	0.000000	3194430.790000	3194430.790000	4487364.040000	3194430.794056	3194430.794056	4487364.041508																						Warning-Equivalent
2076	SAN-M	Geocentric	SAN-M	Geodetic			3194430.790000	3194430.790000	4487364.040000	45.000000	45.000000	0.000000	45.000000	45.000000	-0.005122																						Warning-Equivalent
2077	SAN-M	Geodetic	SAN-M	Geocentric			45.000000	45.000000	100000.000000	3244430.790000	3244430.790000	4558074.720000	3244430.794056	3244430.794056	4558074.719627																						Warning-Equivalent
2078	SAN-M	Geocentric	SAN-M	Geodetic			3244430.790000	3244430.790000	4558074.720000	45.000000	45.000000	100000.000000	45.000000	45.000000	99999.996208																						Warning-Equivalent
2079	SAN-M	Geodetic	SAN-M	Geocentric			45.000000	45.000000	200000.000000	3294430.790000	3294430.790000	4628785.400000	3294430.794056	3294430.794056	4628785.397746																						Warning-Equivalent
2080	SAN-M	Geocentric	SAN-M	Geodetic			3294430.790000	3294430.790000	4628785.400000	45.000000	45.000000	200000.000000	45.000000	45.000000	199999.997538																						Warning-Equivalent
2081	SAN-M	Geodetic	SAN-M	Geocentric			45.000000	45.000000	300000.000000	3344430.790000	3344430.790000	4699496.080000	3344430.794056	3344430.794056	4699496.075864																						Warning-Equivalent
2082	SAN-M	Geocentric	SAN-M	Geodetic			3344430.790000	3344430.790000	4699496.080000	45.000000	45.000000	300000.000000	45.000000	45.000000	299999.998869																						Warning-Equivalent
2083	SAN-M	Geodetic	SAN-M	Geocentric			45.000000	45.000000	400000.000000	3394430.790000	3394430.790000	4770206.750000	3394430.794056	3394430.794056	4770206.753983																						Warning-Equivalent
2084	SAN-M	Geocentric	SAN-M	Geodetic			3394430.790000	3394430.790000	4770206.750000	45.000000	45.000000	400000.000000	45.000000	45.000000	399999.993128																						Warning-Equivalent
2085	SAN-M	Geodetic	SAN-M	Geocentric			45.000000	45.000000	500000.000000	3444430.790000	3444430.790000	4840917.430000	3444430.794056	3444430.794056	4840917.432102																						Warning-Equivalent
2086	SAN-M	Geocentric	SAN-M	Geodetic			3444430.790000	3444430.790000	4840917.430000	45.000000	45.000000	500000.000000	45.000000	45.000000	499999.994458																						Warning-Equivalent
2087	SAN-M	Geodetic	SAN-M	Geocentric			45.000000	90.000000	-100000.000000	0.000000	4446896.670000	4416653.360000	0.000000	4446896.674897	4416653.363390																						Warning-Equivalent
2088	SAN-M	Geocentric	SAN-M	Geodetic			0.000000	4446896.670000	4416653.360000	45.000000	90.000000	-100000.000000	45.000000	90.000000	-100000.005860																						Warning-Equivalent
2089	SAN-M	Geodetic	SAN-M	Geocentric			45.000000	90.000000	0.000000	0.000000	4517607.350000	4487364.040000	0.000000	4517607.353016	4487364.041508																						Warning-Equivalent
2090	SAN-M	Geocentric	SAN-M	Geodetic			0.000000	4517607.350000	4487364.040000	45.000000	90.000000	0.000000	45.000000	90.000000	-0.003199																						Warning-Equivalent
2091	SAN-M	Geodetic	SAN-M	Geocentric			45.000000	90.000000	100000.000000	0.000000	4588318.030000	4558074.720000	0.000000	4588318.031134	4558074.719627																						Warning-Equivalent
2092	SAN-M	Geocentric	SAN-M	Geodetic			0.000000	4588318.030000	4558074.720000	45.000000	90.000000	100000.000000	45.000000	90.000000	99999.999461																						Warning-Equivalent
2093	SAN-M	Geodetic	SAN-M	Geocentric			45.000000	90.000000	200000.000000	0.000000	4659028.710000	4628785.400000	0.000000	4659028.709253	4628785.397746																						Warning-Equivalent
2094	SAN-M	Geocentric	SAN-M	Geodetic			0.000000	4659028.710000	4628785.400000	45.000000	90.000000	200000.000000	45.000000	90.000000	200000.002122																						Warning-Equivalent
2095	SAN-M	Geodetic	SAN-M	Geocentric			45.000000	90.000000	300000.000000	0.000000	4729739.390000	4699496.080000	0.000000	4729739.387372	4699496.075864																						Warning-Equivalent
2096	SAN-M	Geocentric	SAN-M	Geodetic			0.000000	4729739.390000	4699496.080000	45.000000	90.000000	300000.000000	45.000000	90.000000	300000.004783																						Warning-Equivalent
2097	SAN-M	Geodetic	SAN-M	Geocentric			45.000000	90.000000	400000.000000	0.000000	4800450.070000	4770206.750000	0.000000	4800450.065490	4770206.753983																						Warning-Equivalent
2098	SAN-M	Geocentric	SAN-M	Geodetic			0.000000	4800450.070000	4770206.750000	45.000000	90.000000	400000.000000	45.000000	90.000000	400000.000372																						Warning-Equivalent
2099	SAN-M	Geodetic	SAN-M	Geocentric			45.000000	90.000000	500000.000000	0.000000	4871160.740000	4840917.430000	0.000000	4871160.743609	4840917.432102																						Warning-Equivalent
2100	SAN-M	Geocentric	SAN-M	Geodetic			0.000000	4871160.740000	4840917.430000	45.000000	90.000000	500000.000000	45.000000	90.000000	499999.995962																						Warning-Equivalent
2101	SAN-M	Geodetic	SAN-M	Geocentric			45.000000	135.000000	-100000.000000	-3144430.790000	3144430.790000	4416653.360000	-3144430.794056	3144430.794056	4416653.363390																						Warning-Equivalent
